id,Amount Due,Closed,Currency,Customer,Date (UTC),Due Date (UTC),Ending Balance,Forgiven,Paid,Paid At (UTC),Marked Uncollectible At (UTC),Voided At (UTC),Finalized At (UTC),Minimum Line Item Period Start (UTC),Maximum Line Item Period End (UTC),Period Start (UTC),Period End (UTC),Starting Balance,Subscription,Subtotal,Total Discount Amount,Applied Coupons,Tax,Tax Percent,Total,Amount Paid,Status,Exclusive Tax Amount,Inclusive Tax Amount
in_1QgV4bAFeGZf0UoOFY6pkQcQ,"39,00",TRUE,usd,cus_PaikZFuEEnki52,2025-01-12 17:35,,"0,00",FALSE,TRUE,2025-01-12 18:36,,,2025-01-12 18:36,2025-01-12 17:35,2025-02-12 17:35,2024-12-12 17:35,2025-01-12 17:35,"0,00",sub_1OtZEIAFeGZf0UoOlqip3pQa,"39,00","0,00",,,27,"39,00","39,00",paid,,
in_1QgV2VAFeGZf0UoOSE0iOu5Q,"39,00",TRUE,usd,cus_Qk6e0ZfZV0DTR0,2025-01-12 17:33,,"0,00",FALSE,TRUE,2025-01-12 18:34,,,2025-01-12 18:34,2025-01-12 17:33,2025-02-12 17:33,2024-12-12 17:33,2025-01-12 17:33,"0,00",sub_1QKNxzAFeGZf0UoOvOxIdycz,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgUu2AFeGZf0UoOg7RIhEws,"39,00",TRUE,eur,cus_PTkXEBIH3U1hpR,2025-01-12 17:24,,"0,00",FALSE,TRUE,2025-01-12 18:25,,,2025-01-12 18:25,2025-01-12 17:24,2025-02-12 17:24,2024-12-12 17:24,2025-01-12 17:24,"0,00",sub_1Oj3FAAFeGZf0UoOo0NPF9aE,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgUXIAFeGZf0UoOxUGNscaw,"0,00",TRUE,usd,cus_OcpHjCSbZaoxOG,2025-01-12 17:01,,"-12,73",FALSE,TRUE,2025-01-12 18:01,,,2025-01-12 18:01,2025-01-12 17:00,2025-02-12 17:00,2024-12-12 17:00,2025-01-12 17:00,"-12,73",sub_1NpZwnAFeGZf0UoO3nprQU22,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QgUWvAFeGZf0UoOIfuyQPtr,"0,00",TRUE,usd,cus_PtbjDnsOW3Iupa,2025-01-12 17:00,,"-29,93",FALSE,TRUE,2025-01-12 18:01,,,2025-01-12 18:01,2025-01-12 17:00,2025-02-12 17:00,2024-12-12 17:00,2025-01-12 17:00,"-29,93",sub_1P4nT0AFeGZf0UoOpGwOvo4g,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QgUWaAFeGZf0UoOcYVTkv7Z,"0,00",TRUE,usd,cus_J5PY9qNVzlyLMi,2025-01-12 17:00,,"-9,24",FALSE,TRUE,2025-01-12 18:01,,,2025-01-12 18:01,2025-01-12 17:00,2025-02-12 17:00,2024-12-12 17:00,2025-01-12 17:00,"-9,24",sub_J6RDW0nEObhSIr,"0,00","0,00",PERFIT40,,,"0,00","0,00",paid,,
in_1QgUVWAFeGZf0UoOhbADckse,"0,00",TRUE,eur,cus_Laji1GDpKcfRER,2025-01-12 16:59,,"-47,34",FALSE,TRUE,2025-01-12 18:00,,,2025-01-12 18:00,2025-01-12 16:59,2025-02-12 16:59,2024-12-12 16:59,2025-01-12 16:59,"-47,34",sub_1KyfMFAFeGZf0UoOLaeZsQjF,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgUI4AFeGZf0UoOuV1UP8hE,"35,00",TRUE,eur,cus_JSXK4ieWDjTlhe,2025-01-12 16:45,,"0,00",FALSE,TRUE,2025-01-12 17:46,,,2025-01-12 17:46,2025-01-12 16:45,2025-02-12 16:45,2024-12-12 16:45,2025-01-12 16:45,"0,00",sub_JTHlLn9uNkuxCf,"35,00","0,00",,,,"35,00","35,00",paid,,
in_1QgUGLAFeGZf0UoOzB1e7B6V,"79,00",TRUE,usd,cus_R1sMD7awULxXeZ,2025-01-12 16:43,,"0,00",FALSE,TRUE,2025-01-12 17:44,,,2025-01-12 17:44,2025-01-12 16:43,2025-02-12 16:43,2024-12-12 16:43,2025-01-12 16:43,"0,00",sub_1QKNBoAFeGZf0UoOPQWR3qaN,"79,00","0,00",,,,"79,00","79,00",paid,,
in_1QgU0ZAFeGZf0UoOP3o71RmU,"0,00",TRUE,usd,cus_OYNhZR3wcD1BsB,2025-01-12 16:27,,"-6,75",FALSE,TRUE,2025-01-12 17:28,,,2025-01-12 17:28,2025-01-12 16:27,2025-02-12 16:27,2024-12-12 16:27,2025-01-12 16:27,"-6,75",sub_1OXnZUAFeGZf0UoOEgWXWRVI,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QgTo9AFeGZf0UoOSVjttrGO,"46,80",TRUE,eur,cus_PU2DC9q3e10CEq,2025-01-12 16:14,,"0,00",FALSE,TRUE,2025-01-12 17:15,,,2025-01-12 17:15,2025-01-12 16:14,2025-02-12 16:14,2024-12-12 16:14,2025-01-12 16:14,"0,00",sub_1OtXxkAFeGZf0UoOrp15SlWH,"39,00","0,00",,"7,80",20,"46,80","46,80",paid,"7,80","0,00"
in_1QgTlKAFeGZf0UoOig8sp1cv,"234,00",TRUE,eur,cus_QFYpISCDbtynLm,2025-01-12 16:11,,"0,00",FALSE,TRUE,2025-01-12 17:11,,,2025-01-12 17:11,2025-01-12 16:11,2025-02-12 16:11,2024-12-12 16:11,2025-01-12 16:11,"0,00",sub_1QKMgnAFeGZf0UoOfQNme28b,"234,00","0,00",,,,"234,00","234,00",paid,,
in_1QgTf4AFeGZf0UoOfM4V15XT,"601,80",TRUE,usd,cus_RVY3pKiPxrv1j2,2025-01-12 16:05,,"0,00",FALSE,TRUE,2025-01-12 16:05,,,2025-01-12 16:05,2025-01-12 16:05,2026-01-12 16:05,2025-01-12 16:05,2025-01-12 16:05,"0,00",sub_1QgTf4AFeGZf0UoOgrTzro2F,"708,00","106,20",LETSSURFEAGAIN,,,"601,80","601,80",paid,,
in_1QgTWVAFeGZf0UoOIBa3JlUj,"70,00",TRUE,eur,cus_OXxi72Fex3R7iy,2025-01-12 15:56,,"0,00",FALSE,TRUE,2025-01-12 16:56,,,2025-01-12 16:56,2025-01-12 15:56,2025-02-12 15:56,2024-12-12 15:56,2025-01-12 15:56,"0,00",sub_1NpYwbAFeGZf0UoOtJvBQErS,"70,00","0,00",,,19,"70,00","70,00",paid,,
in_1QgTMpAFeGZf0UoOkNSn56h1,"0,00",TRUE,eur,cus_LOLM8zVJ7SEZcy,2025-01-12 15:46,,"-6,26",FALSE,TRUE,2025-01-12 16:47,,,2025-01-12 16:47,2025-01-12 15:45,2025-02-12 15:45,2024-12-12 15:45,2025-01-12 15:45,"-6,26",sub_1KnluhAFeGZf0UoOclg6BOLz,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgTKtAFeGZf0UoOsB1JWQxO,"39,00",TRUE,eur,cus_QBQl1l1HOwYlMe,2025-01-12 15:44,,"0,00",FALSE,TRUE,2025-01-15 1:10,,,2025-01-12 16:44,2025-01-12 15:43,2025-02-12 15:43,2024-12-12 15:43,2025-01-12 15:43,"0,00",sub_1QKMG1AFeGZf0UoOv2Q5nfTu,"39,00","0,00",,,19,"39,00","39,00",paid,,
in_1QgTFXAFeGZf0UoOGXprXEin,"0,00",TRUE,eur,cus_LaHW3kCNSG8qv2,2025-01-12 15:38,,"-10,93",FALSE,TRUE,2025-01-12 16:39,,,2025-01-12 16:39,2025-01-12 15:37,2025-02-12 15:37,2024-12-12 15:37,2025-01-12 15:37,"-10,93",sub_1Kye5OAFeGZf0UoO46WdgGwq,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1QgT72AFeGZf0UoO8CMMH8C4,"0,00",TRUE,eur,cus_LY5Fgym4JMvrGk,2025-01-12 15:30,,"-29,09",FALSE,TRUE,2025-01-12 16:30,,,2025-01-12 16:30,2025-01-12 15:29,2025-02-12 15:29,2024-12-12 15:29,2025-01-12 15:29,"-29,09",sub_1MEDx2AFeGZf0UoOvjgfN0yA,"0,00","0,00",,,21,"0,00","0,00",paid,,
in_1QgT6nAFeGZf0UoOA7UtGq9M,"234,00",TRUE,eur,cus_NTY01PPabF9UnK,2025-01-12 15:29,,"0,00",FALSE,TRUE,2025-01-12 16:30,,,2025-01-12 16:30,2025-01-12 15:29,2025-02-12 15:29,2024-12-12 15:29,2025-01-12 15:29,"0,00",sub_1OMDE9AFeGZf0UoOkGkX0oQX,"195,00","0,00",,"39,00",20,"234,00","234,00",paid,"39,00","0,00"
in_1QgSnxAFeGZf0UoOKvwSI84q,"35,00",TRUE,eur,cus_OB01dDlMz4lZIA,2025-01-12 15:10,,"0,00",FALSE,TRUE,2025-01-12 16:11,,,2025-01-12 16:11,2025-01-12 15:09,2025-02-12 15:09,2024-12-12 15:09,2025-01-12 15:09,"0,00",sub_1NT4fyAFeGZf0UoOX0nP2BDW,"35,00","0,00",,,,"35,00","35,00",paid,,
in_1QgSYEAFeGZf0UoOmAxvLIbM,"37,05",TRUE,eur,cus_QXQxNf1LZInFq1,2025-01-12 14:54,,"0,00",FALSE,TRUE,2025-01-12 15:54,,,2025-01-12 15:54,2025-01-12 14:53,2025-02-12 14:53,2024-12-12 14:53,2025-01-12 14:53,"0,00",sub_1QVDm4AFeGZf0UoOWhyD7unI,"39,00","1,95",XFSURFE5,,27,"37,05","37,05",paid,,
in_1QgSTNAFeGZf0UoOdZwHLe9k,"0,00",TRUE,eur,cus_MuNWXTIECVNS16,2025-01-12 14:49,,"-2,17",FALSE,TRUE,2025-01-12 15:49,,,2025-01-12 15:49,2025-01-12 14:48,2025-02-12 14:48,2024-12-12 14:48,2025-01-12 14:48,"-2,17",sub_1MEDIdAFeGZf0UoOU4nvThEK,"0,00","0,00",,,25,"0,00","0,00",paid,,
in_1QgSP1AFeGZf0UoOEnJHB1hv,"37,05",TRUE,eur,cus_R59S3B8zeA5Sip,2025-01-12 14:44,,"0,00",FALSE,TRUE,2025-01-12 15:44,,,2025-01-12 15:44,2025-01-12 14:44,2025-02-12 14:44,2024-12-12 14:44,2025-01-12 14:44,"0,00",sub_1QVDcTAFeGZf0UoOHY9EnN5u,"39,00","1,95",XFSURFE5,,27,"37,05","37,05",paid,,
in_1QgSBjAFeGZf0UoOSIXCmAsF,"47,19",TRUE,eur,cus_QRGSTandPAISL2,2025-01-12 14:30,,"0,00",FALSE,TRUE,2025-01-12 15:31,,,2025-01-12 15:31,2025-01-12 14:29,2025-02-12 14:29,2024-12-12 14:29,2025-01-12 14:29,"0,00",sub_1PbkTrAFeGZf0UoOwMw1CxV1,"39,00","0,00",,"8,19",21,"47,19","47,19",paid,"8,19","0,00"
in_1QgS34AFeGZf0UoO0hoTfFTe,"39,00",TRUE,eur,cus_Qxdv9I2r4hkG6S,2025-01-12 14:21,,"0,00",FALSE,TRUE,2025-01-12 15:22,,,2025-01-12 15:22,2025-01-12 14:21,2025-02-12 14:21,2024-12-12 14:21,2025-01-12 14:21,"0,00",sub_1QKKyMAFeGZf0UoOAzA0y6wL,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgRoaAFeGZf0UoOqEf2evkz,"79,00",TRUE,eur,cus_QokJlPZItCGbWZ,2025-01-12 14:06,,"0,00",FALSE,TRUE,2025-01-12 15:07,,,2025-01-12 15:07,2025-01-12 14:06,2025-02-12 14:06,2024-12-12 14:06,2025-01-12 14:06,"0,00",sub_1PyDetAFeGZf0UoOJDKg3xYi,"79,00","0,00",,,19,"79,00","79,00",paid,,
in_1QgRoWAFeGZf0UoOzLeyi0TR,"0,00",TRUE,eur,cus_Pix0FXKOGfjkRl,2025-01-12 14:06,,"-38,90",FALSE,TRUE,2025-01-12 15:07,,,2025-01-12 15:07,2025-01-12 14:06,2025-02-12 14:06,2024-12-12 14:06,2025-01-12 14:06,"-38,90",sub_1OtVxvAFeGZf0UoO8tTVjJtd,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1QgRicAFeGZf0UoOYWxJLyog,"0,00",TRUE,eur,cus_MViN0SGDJETIKr,2025-01-12 14:00,,"-35,41",FALSE,TRUE,2025-01-12 15:02,,,2025-01-12 15:02,2025-01-12 14:00,2025-02-12 14:00,2024-12-12 14:00,2025-01-12 14:00,"-35,41",sub_1N6wWTAFeGZf0UoOzq8OtTQF,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgResAFeGZf0UoOyW9hCT9Z,"79,00",TRUE,usd,cus_RFVfaKOF5AYZqd,2025-01-12 13:56,,"0,00",FALSE,TRUE,2025-01-12 14:57,,,2025-01-12 14:57,2025-01-12 13:56,2025-02-12 13:56,2024-12-12 13:56,2025-01-12 13:56,"0,00",sub_1QVCsYAFeGZf0UoOAubBvFTd,"79,00","0,00",,,,"79,00","79,00",paid,,
in_1QgRegAFeGZf0UoOnKZKopV6,"140,00",TRUE,eur,cus_LV0xLxGCaigsle,2025-01-12 13:56,,"0,00",FALSE,TRUE,2025-01-12 14:57,,,2025-01-12 14:57,2025-01-12 13:56,2025-02-12 13:56,2024-12-12 13:56,2025-01-12 13:56,"0,00",sub_1LhD7GAFeGZf0UoOAXTu1nDz,"140,00","0,00",,,19,"140,00","140,00",paid,,
in_1QgRX7AFeGZf0UoOfY6kGdpn,"39,00",TRUE,eur,cus_RJ1BkO7cbbEMNV,2025-01-12 13:48,,"0,00",FALSE,TRUE,2025-01-12 14:49,,,2025-01-12 14:49,2025-01-12 13:48,2025-02-12 13:48,2024-12-12 13:48,2025-01-12 13:48,"0,00",sub_1QVCkcAFeGZf0UoOZTlUx5th,"39,00","0,00",,,23,"39,00","39,00",paid,,
in_1QgRTIAFeGZf0UoOmsO1aiC5,"0,00",TRUE,eur,cus_KXAA89qStMtNi4,2025-01-12 13:44,,"-179,42",FALSE,TRUE,2025-01-12 14:45,,,2025-01-12 14:45,2025-01-12 13:44,2026-01-12 13:44,2024-01-12 13:44,2025-01-12 13:44,"-179,42",sub_1KH77rAFeGZf0UoOfQ9jEhWN,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1QgRRvAFeGZf0UoOG1eiMb7T,"39,00",TRUE,usd,cus_M3HcQE5yPbMEBQ,2025-01-12 13:43,,"0,00",FALSE,TRUE,2025-01-12 14:44,,,2025-01-12 14:44,2025-01-12 13:42,2025-02-12 13:42,2024-12-12 13:42,2025-01-12 13:42,"0,00",sub_1PbjjyAFeGZf0UoOK7yETzQF,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgRLFAFeGZf0UoO5QB4Ypes,"78,00",TRUE,eur,cus_R2VBSAJTief6q0,2025-01-12 13:36,,"0,00",FALSE,TRUE,2025-01-12 14:37,,,2025-01-12 14:37,2025-01-12 13:35,2025-02-12 13:35,2024-12-12 13:35,2025-01-12 13:35,"0,00",sub_1QKKG2AFeGZf0UoO92lAUC3d,"78,00","0,00",,,21,"78,00","78,00",paid,,
in_1QgR3bAFeGZf0UoO8udIXKle,"0,00",TRUE,eur,cus_JlBKeaoM1E8OZ4,2025-01-12 13:18,,"-20,95",FALSE,TRUE,2025-01-12 14:19,,,2025-01-12 14:19,2025-01-12 13:17,2025-02-12 13:17,2024-12-12 13:17,2025-01-12 13:17,"-20,95",sub_K1hB7w7aZWGdyf,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QgQypAFeGZf0UoO4XCGtrZ6,"0,00",TRUE,usd,cus_MlSQ1aMCpw29G8,2025-01-12 13:13,,"-26,25",FALSE,TRUE,2025-01-12 14:13,,,2025-01-12 14:13,2025-01-12 13:13,2025-02-12 13:13,2024-12-12 13:13,2025-01-12 13:13,"-26,25",sub_1MPQaeAFeGZf0UoOsnb9OKee,"0,00","0,00",,,21,"0,00","0,00",paid,,
in_1QgQxrAFeGZf0UoOA3k0qPh9,"0,00",TRUE,eur,cus_OF5Nrr11sYO9lV,2025-01-12 13:12,,"-21,23",FALSE,TRUE,2025-01-12 14:13,,,2025-01-12 14:13,2025-01-12 13:11,2025-02-12 13:11,2024-12-12 13:11,2025-01-12 13:11,"-21,23",sub_1NT2pRAFeGZf0UoOiknS9BHo,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgQrYAFeGZf0UoOqxIWSaw7,"0,00",TRUE,eur,cus_M0XceVvxDk86X1,2025-01-12 13:05,,"-1,51",FALSE,TRUE,2025-01-12 14:06,,,2025-01-12 14:06,2025-01-12 13:05,2025-02-12 13:05,2024-12-12 13:05,2025-01-12 13:05,"-1,51",sub_1Ls4d1AFeGZf0UoO72LuYZSL,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1QgQoQAFeGZf0UoODOcwLtvK,"20,00",TRUE,eur,cus_LaGiW1ieheyf0C,2025-01-12 13:02,,"0,00",FALSE,TRUE,2025-01-12 14:03,,,2025-01-12 14:03,2025-01-12 13:02,2025-02-12 13:02,2024-12-12 13:02,2025-01-12 13:02,"0,00",sub_1KybenAFeGZf0UoOahGBDVjL,"20,00","0,00",,,,"20,00","20,00",paid,,
in_1QgQgpAFeGZf0UoOOZkK54c5,"0,00",TRUE,eur,cus_MvVqevethh7Y5B,2025-01-12 12:54,,"-68,60",FALSE,TRUE,2025-01-12 13:55,,,2025-01-12 13:55,2025-01-12 12:54,2025-02-12 12:54,2024-12-12 12:54,2025-01-12 12:54,"-68,60",sub_1MPQIaAFeGZf0UoONGu8uIYD,"0,00","0,00",,,21,"0,00","0,00",paid,,
in_1QgQghAFeGZf0UoOLZjZwzIv,"708,00",TRUE,eur,cus_PKco1ni269wOQO,2025-01-12 12:54,,"0,00",FALSE,TRUE,2025-01-12 13:55,,,2025-01-12 13:55,2025-01-12 12:54,2026-01-12 12:54,2024-01-12 12:54,2025-01-12 12:54,"0,00",sub_1OXkFoAFeGZf0UoOA0VBAPAq,"708,00","0,00",,,19,"708,00","708,00",paid,,
in_1QgQXyAFeGZf0UoOP5Vyp94u,"222,78",TRUE,eur,cus_R8CqNOvB0R0wb3,2025-01-12 12:45,2025-01-17 12:45,"0,00",FALSE,TRUE,2025-01-15 14:58,,,2025-01-12 13:46,2025-01-12 12:45,2025-02-12 12:45,2024-12-12 12:45,2025-01-12 12:45,"0,00",sub_1QKJTLAFeGZf0UoOytJFILnG,"237,00","14,22",EjXHJ2dc,,,"222,78","222,78",paid,,
in_1QgQ6MAFeGZf0UoOxzFth938,"0,00",TRUE,eur,cus_J5JFJnOUQIx8Dw,2025-01-12 12:17,,"-24,16",FALSE,TRUE,2025-01-12 13:17,,,2025-01-12 13:17,2025-01-12 12:16,2025-02-12 12:16,2024-12-12 12:16,2025-01-12 12:16,"-24,16",sub_JHyedOF1MGW09d,"0,00","0,00",,"0,00",21,"0,00","0,00",paid,"0,00","0,00"
in_1QgQ2dAFeGZf0UoOKnupyPRr,"111,15",TRUE,eur,cus_Pn50UdAmTF35mo,2025-01-12 12:13,,"0,00",FALSE,TRUE,2025-01-12 13:13,,,2025-01-12 13:13,2025-01-12 12:12,2025-02-12 12:12,2024-12-12 12:12,2025-01-12 12:12,"0,00",sub_1P4iy4AFeGZf0UoOLX8n6sPw,"117,00","5,85",2kfD6QVZ,,,"111,15","111,15",paid,,
in_1QgPiOAFeGZf0UoOaLx6aKcd,"39,00",TRUE,eur,cus_QZOH1XaocB7fVH,2025-01-12 11:52,,"0,00",FALSE,TRUE,2025-01-12 12:53,,,2025-01-12 12:53,2025-01-12 11:51,2025-02-12 11:51,2024-12-12 11:51,2025-01-12 11:51,"0,00",sub_1QVAvaAFeGZf0UoOSvqn21b2,"39,00","0,00",,,19,"39,00","39,00",paid,,
in_1QgPfgAFeGZf0UoO3EFbWEwg,"0,00",TRUE,eur,cus_OcKsrwZETovsMN,2025-01-12 11:49,,"-15,07",FALSE,TRUE,2025-01-12 12:50,,,2025-01-12 12:50,2025-01-12 11:49,2025-02-12 11:49,2024-12-12 11:49,2025-01-12 11:49,"-15,07",sub_1OXjERAFeGZf0UoOdnRHUjFG,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QgPcAAFeGZf0UoO2YuUhZIX,"0,00",TRUE,eur,cus_PrByk0G9crOfJL,2025-01-12 11:45,,"-29,90",FALSE,TRUE,2025-01-12 12:46,,,2025-01-12 12:46,2025-01-12 11:44,2025-02-12 11:44,2024-12-12 11:44,2025-01-12 11:44,"-29,90",sub_1P4iXOAFeGZf0UoOYNWRvwc4,"0,00","0,00",,"0,00",25,"0,00","0,00",paid,"0,00","0,00"
in_1QgPaAAFeGZf0UoO2cPxeLKl,"0,00",TRUE,eur,cus_NEJGgKtLPzZE9x,2025-01-12 11:43,,"-12,19",FALSE,TRUE,2025-01-12 12:44,,,2025-01-12 12:44,2025-01-12 11:43,2025-02-12 11:43,2024-12-12 11:43,2025-01-12 11:43,"-12,19",sub_1N6uNYAFeGZf0UoOWc4D0RkM,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgPVCAFeGZf0UoOXmVsOXnc,"348,00",TRUE,eur,cus_QBmMEDEkBwjt2q,2025-01-12 11:38,,"0,00",FALSE,TRUE,2025-01-12 11:39,,,2025-01-12 11:38,2025-01-12 11:38,2026-01-12 11:38,2025-01-12 11:38,2025-01-12 11:38,"0,00",sub_1QgPVCAFeGZf0UoOj793FMcp,"348,00","0,00",,,21,"348,00","348,00",paid,,
in_1QgPJdAFeGZf0UoO0kdp0q2h,"39,00",TRUE,usd,cus_Pia59K59CktnyS,2025-01-12 11:26,,"0,00",FALSE,TRUE,2025-01-12 11:27,,,2025-01-12 11:26,2025-01-12 11:26,2025-02-12 11:26,2025-01-12 11:26,2025-01-12 11:26,"0,00",sub_1QgPJcAFeGZf0UoOHpONeAjR,"39,00","0,00",,,21,"39,00","39,00",paid,,
in_1QgPGGAFeGZf0UoOSaanGI2P,"39,00",TRUE,eur,cus_Pc8R99VNTLXWQS,2025-01-12 11:23,,"0,00",FALSE,TRUE,2025-01-12 12:24,,,2025-01-12 12:24,2025-01-12 11:23,2025-02-12 11:23,2024-12-12 11:23,2025-01-12 11:23,"0,00",sub_1P4iC8AFeGZf0UoOACUBXt5a,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgPCLAFeGZf0UoOgXk09gao,"117,00",TRUE,eur,cus_QMCOd9itBYvODQ,2025-01-12 11:19,,"0,00",FALSE,TRUE,2025-01-12 12:19,,,2025-01-12 12:19,2025-01-12 11:19,2025-02-12 11:19,2024-12-12 11:19,2025-01-12 11:19,"0,00",sub_1PbhVNAFeGZf0UoOghkNiwwQ,"117,00","0,00",,,19,"117,00","117,00",paid,,
in_1QgPAfAFeGZf0UoOZ2sNh3Ce,"0,00",TRUE,usd,cus_PDUqjmD0ulEOT1,2025-01-12 11:17,,"-0,13",FALSE,TRUE,2025-01-12 12:18,,,2025-01-12 12:18,2025-01-12 11:16,2025-02-12 11:16,2024-12-12 11:16,2025-01-12 11:16,"-0,13",sub_1OXijEAFeGZf0UoODmqvP8gQ,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgP5MAFeGZf0UoOBGr3dilb,"46,41",TRUE,eur,cus_PLiEcJuloEzuTp,2025-01-12 11:12,,"0,00",FALSE,TRUE,2025-01-12 12:12,,,2025-01-12 12:12,2025-01-12 11:11,2025-02-12 11:11,2024-12-12 11:11,2025-01-12 11:11,"0,00",sub_1OXieGAFeGZf0UoOnMcBInyU,"39,00","0,00",,"7,41",19,"46,41","46,41",paid,"7,41","0,00"
in_1QgP4vAFeGZf0UoO8YvztRgy,"0,00",TRUE,eur,cus_PTkSpOf3HES4o5,2025-01-12 11:11,,"-33,84",FALSE,TRUE,2025-01-12 12:12,,,2025-01-12 12:12,2025-01-12 11:10,2025-02-12 11:10,2024-12-12 11:10,2025-01-12 11:10,"-33,84",sub_1OixPYAFeGZf0UoO15aqNQkN,"0,00","0,00",,,19,"0,00","0,00",paid,,
in_1QgOsuAFeGZf0UoOCmyN4F6A,"79,00",TRUE,eur,cus_QHLgcIRWiMpaOR,2025-01-12 10:59,,"0,00",FALSE,TRUE,2025-01-12 12:00,,,2025-01-12 12:00,2025-01-12 10:58,2025-02-12 10:58,2024-12-12 10:58,2025-01-12 10:58,"0,00",sub_1PQotEAFeGZf0UoOkUe8yTdS,"79,00","0,00",,,19,"79,00","79,00",paid,,
in_1QgOioAFeGZf0UoOEIe2oq6v,"165,75",TRUE,eur,cus_R2wXnc8uf9o81E,2025-01-12 10:48,,"0,00",FALSE,TRUE,2025-01-12 11:49,,,2025-01-12 11:49,2025-01-12 10:48,2025-02-12 10:48,2024-12-12 10:48,2025-01-12 10:48,"0,00",sub_1QV9w4AFeGZf0UoOV7vELbR7,"195,00","29,25",VELAINN15,,23,"165,75","165,75",paid,,
in_1QgOXCAFeGZf0UoOif3hoMVl,"0,00",TRUE,eur,cus_LlyOyx7IOONDW6,2025-01-12 10:36,,"0,00",FALSE,TRUE,2025-01-12 11:37,,,2025-01-12 11:37,2025-01-12 10:36,2025-02-12 10:36,2024-12-12 10:36,2025-01-12 10:36,"0,00",sub_1L9o9mAFeGZf0UoOSlUiPR3D,"0,00","0,00",,,,"0,00","0,00",paid,,
in_1QgOQ5AFeGZf0UoOrCRO9DER,"39,00",TRUE,usd,cus_KgtyqK35dxwTWV,2025-01-12 10:29,,"0,00",FALSE,TRUE,2025-01-12 11:29,,,2025-01-12 11:29,2025-01-12 10:28,2025-02-12 10:28,2024-12-12 10:28,2025-01-12 10:28,"0,00",sub_1PyAGPAFeGZf0UoOZMH35ZrU,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgOOcAFeGZf0UoOr6erqAuQ,"232,05",TRUE,eur,cus_Pz0nty1VjoB1Uy,2025-01-12 10:27,,"0,00",FALSE,TRUE,2025-01-12 11:29,,,2025-01-12 11:29,2025-01-12 10:27,2025-02-12 10:27,2024-12-12 10:27,2025-01-12 10:27,"0,00",sub_1PmvTCAFeGZf0UoOHbIntMBe,"273,00","40,95",MOTSURFE15,,21,"232,05","232,05",paid,,
in_1QgOMoAFeGZf0UoOBdXQ1KH9,"39,00",TRUE,eur,cus_QkD52iGeOVlZ8z,2025-01-12 10:26,,"0,00",FALSE,TRUE,2025-01-12 11:26,,,2025-01-12 11:26,2025-01-12 10:25,2025-02-12 10:25,2024-12-12 10:25,2025-01-12 10:25,"0,00",sub_1PyADCAFeGZf0UoOBa0qAWyL,"39,00","0,00",,,,"39,00","39,00",paid,,
in_1QgOGVAFeGZf0UoOvQ2EZ9Bq,"0,00",TRUE,eur,cus_OcflhtuSvKnC0Q,2025-01-12 10:19,,"-32,33",FALSE,TRUE,2025-01-12 11:20,,,2025-01-12 11:20,2025-01-12 10:18,2025-02-12 10:18,2024-12-12 10:18,2025-01-12 10:18,"-32,33",sub_1NpTg7AFeGZf0UoOV128mjNw,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgO7HAFeGZf0UoODKQCDZT1,"0,00",TRUE,eur,cus_LNsnf94NSdcLJl,2025-01-12 10:09,,"-34,78",FALSE,TRUE,2025-01-12 11:10,,,2025-01-12 11:10,2025-01-12 10:09,2025-02-12 10:09,2024-12-12 10:09,2025-01-12 10:09,"-34,78",sub_1KngeiAFeGZf0UoOSkvt53CI,"0,00","0,00",,"0,00",20,"0,00","0,00",paid,"0,00","0,00"
in_1QgO1hAFeGZf0UoOxcj97GLQ,"417,12",TRUE,eur,cus_PY2MZFxUJtVi6q,2025-01-12 10:04,,"0,00",FALSE,TRUE,2025-01-12 11:05,,,2025-01-12 11:05,2025-01-12 10:03,2025-02-12 10:03,2024-12-12 10:03,2025-01-12 10:03,"0,00",sub_1OiwM4AFeGZf0UoOpYCh69oW,"474,00","56,88",YZ94NYFV,,,"417,12","417,12",paid,,
